Gene	mean_expression	Log2_mean_expression	zscore
IRAK1	70.06326204	6.151032009575581	-0.15101154613985257
IRAK1BP1	7.358594185499999	3.063260318842745	-1.6053980297647696
IRAK2	51.405747785	5.71165314798893	-0.35796553804281794
IRAK3	2.418060889	1.7731780972703177	-2.213045982316092
IRAK4	44.46479967	5.50667809084669	-0.45451184471524086
IREB2	144.88018825	7.188640156277636	0.33771735450772417
IRF1	112.79697366	6.830318380602297	0.16894245806873023
IRF2	194.55484795	7.611429491771066	0.5368574323858487
IRF2BP1	0.6045152225	0.6821374769497811	-2.7269423743460783
IRF2BP2	433.16220745	8.762090338810607	1.0788358397251314
IRF2BPL	45.36059556	5.534827194578161	-0.4412531973495446
IRF3	59.764549375	5.9251579817624105	-0.2574015794571887
IRF5	16.3438648895	4.116353517992088	-1.109375438639639
IRF6	405.0193188	8.665404563672558	1.0332953987198568
IRF7	24.09815126	4.649509193475369	-0.8582511698285714
IRF8	244.7735192	7.941185671079729	0.6921775072209443
IRF9	354.19613234999997	8.472472062369688	0.9424213153188766
IRGM	3.627091334	2.2101055764930906	-2.007246628039646
IRGQ	83.488962335	6.4006909744517655	-0.03341845299716166
IRS1	21.366855815	4.4832905609884754	-0.936542622898465
IRS2	53.42811648	5.766280206423811	-0.33223537940889925
IRX2	3.1269876295	2.045089113923879	-2.0849718411622846
IRX5	18.761925779	4.304651637783484	-1.0206842179970934
ISCA1	76.60851797000001	6.278143099859928	-0.09114032826995058
ISCA2	340.91875135	8.417509734329716	0.9165332397044124
ISCU	416.19187345	8.704567245409077	1.0517416054620978
ISG15	490.6789691	8.941572836932384	1.163374771181425
ISG20	72.563780545	6.200923718647167	-0.12751180762730732
ISG20L2	207.3155293	7.702626581764905	0.5798126208899204
ISL1	0.6045152225	0.6821374769497811	-2.7269423743460783
ISM1	0.6045152225	0.6821374769497811	-2.7269423743460783
ISOC1	134.16382947	7.078565320493499	0.28587046639998137
ISOC2	94.28777869000001	6.574219285371268	0.04831596755116876
ISPD	8.567624632	3.2581607891832634	-1.5135970036182693
IST1	230.3915193	7.854192179163761	0.6512022760580829
ISX	157.26177330000002	7.306169017388725	0.39307519963235193
ISY1	63.496052230000004	6.011138951508446	-0.21690326132605822
ISYNA1	30.956641740000002	4.998043901162892	-0.6940861282692363
ITCH	87.346830605	6.465106474684452	-0.0030777923986047323
ITFG1	435.16262225	8.768722330672494	1.0819596067291453
ITFG2	91.45207174000001	6.53063374394393	0.02778652798034695
ITGA1	21.78450189	4.509980925896971	-0.9239710632580824
ITGA2	74.2948686	6.234479642419512	-0.11170646744412062
ITGA3	398.56187839999996	8.642275134099204	1.0224010926912084
ITGA6	535.89124535	9.068486070007287	1.2231527953569983
ITGA7	5.044944815	2.5957291690047155	-1.825612168989767
ITGAE	23.38922452	4.6081719818063505	-0.8777216125762004
ITGAV	176.83703739999999	7.474412009491978	0.47232015625073176
ITGB1	1571.177404	10.618548304695251	1.9532552085870916
ITGB1BP1	135.3948138	7.091644978951569	0.2920311804608494
ITGB3BP	46.1958877	5.560589254193143	-0.4291188833370091
ITGB4	1264.837028	10.305875959546103	1.805981874242771
ITGB5	315.44129645	8.30579407749913	0.8639135004305144
ITGB6	131.78967635	7.05299917939931	0.2738284329305281
ITGB7	0.6045152225	0.6821374769497811	-2.7269423743460783
ITGB8	148.40286805	7.22306403322849	0.3539315135731594
ITGBL1	7.25418267	3.0451253664024933	-1.613939862630665
ITIH2	5.044944815	2.5957291690047155	-1.825612168989767
ITIH4	1.2090304445	1.1434133018197186	-2.5096745864046226
ITIH5	1.2090304445	1.1434133018197186	-2.5096745864046226
ITLN1	38.68897423	5.310666370946052	-0.5468362859655921
ITLN2	1.2090304445	1.1434133018197186	-2.5096745864046226
ITM2A	64.80949419	6.040223828281753	-0.20320385091176238
ITM2B	11988.207505	13.54944867830217	3.3337529639808667
ITM2C	2234.4339695	11.126339216683634	2.192432295779117
ITPA	98.93703134	6.642947457901413	0.08068796107390255
ITPK1	587.2584433	9.200306312439972	1.2852420940696099
ITPKA	27.12072737	4.813562006492699	-0.7809798500062102
ITPKB	19.157617965	4.33325325985996	-1.007212427746985
ITPKC	28.434169335	4.879420008653668	-0.7499597495017195
ITPR2	63.83124067	6.018617276803774	-0.21338085866192433
ITPR3	90.743145005	6.519528459527052	0.02255577351712277
ITPRIP	44.986857255000004	5.523149702095306	-0.4467534703395026
ITPRIPL2	136.68630188	7.1052412256977755	0.2984352153041829
ITSN1	114.81934236999999	6.855732400019007	0.18091283996101043
ITSN2	46.48716837	5.569465826649952	-0.4249378854216366
IVD	200.31407745500002	7.6533042500836626	0.5565810676137003
IVNS1ABP	175.9412415	7.4671265406464045	0.46888859184858594
IWS1	94.76592851500001	6.581440561855927	0.05171729639466022
IYD	119.864287185	6.917244211762291	0.20988582000717468
JADE1	68.58490482	6.120702468442702	-0.165297212016832
JADE2	106.2736716	6.7451522256738095	0.12882792985991018
JADE3	24.20256278	4.655498539803261	-0.8554300984484632
JAG1	128.84955785	7.020697291286631	0.2586137622320297
JAG2	8.672036149	3.2738196366347596	-1.5062214531036535
JAGN1	420.0277878	8.717771643964928	1.0579610739680316
JAK1	372.93610424999997	8.546647962676554	0.9773592698123357
JAK2	20.86675211	4.45066704628544	-0.951908784514246
JAK3	2.522472407	1.8165884053453645	-2.1925990802657154
JAM2	0.6045152225	0.6821374769497811	-2.7269423743460783
JAML	8.776447664500001	3.289310347816963	-1.4989250972776218
JARID2	63.10036004	6.002260555108349	-0.2210851183459017
JAZF1	7.463005704	3.0811701390102018	-1.5969622375545238
JDP2	81.653462785	6.3690033576971095	-0.048343792731499455
JHDM1D-AS1	79.36176729499999	6.328437386680024	-0.06745096963821132
JKAMP	108.1916288	6.770718445742557	0.14087000052755783
JMJD1C	79.33981341500001	6.32804320569112	-0.06763663475849346
JMJD1C-AS1	1.2090304445	1.1434133018197186	-2.5096745864046226
JMJD4	18.44869122	4.281601168662046	-1.0315413324761356
JMJD6	41.442223555	5.40742833614802	-0.5012599583047452
JMJD7	3.7315028515	2.2422984947777	-1.9920832837541542
JMJD8	48.987686894999996	5.643500864910976	-0.3900662790510465
JMY	14.82159989	3.98382358829251	-1.1717990106314788
JOSD1	220.1972181	7.789189431321252	0.6205850130835053
JOSD2	87.72056889	6.471196711200223	-0.00020920023643166238
JPH1	15.821807297000001	4.072260808705679	-1.130143761830443
JPH2	1.813545667	1.4923893801432035	-2.34530165269797
JPH4	1.813545667	1.4923893801432035	-2.34530165269797
JPX	1.2090304445	1.1434133018197186	-2.5096745864046226
JRK	21.262444297	4.47654009644256	-0.9397221923022635
JRKL	27.433961925	4.8295432298266325	-0.7734524556465748
JTB	804.01543925	9.652872642462617	1.498407580139745
JUN	108.587321	6.775937081243331	0.14332805562213297
JUNB	461.64028460000003	8.853747084504187	1.122007532914064
JUND	3695.0841415000004	11.851781884798916	2.5341266037871213
JUP	4801.1542485	12.22946602933246	2.7120214645171448
KALRN	412.1910438	8.690665172909544	1.0451935221312036
KANK1	12.69481967	3.775558364004068	-1.2698950350633673
KANK2	12.799231187	3.7865159855429846	-1.2647338320162937
KANK3	1.2090304445	1.1434133018197186	-2.5096745864046226
KANSL1	118.88603365	6.905519788831303	0.2043634420767377
KANSL1-AS1	46.987272075	5.584579897611619	-0.41781893275257453
KANSL1L	10.881274	3.570617635987051	-1.3664251722062009
KANSL2	32.061260669999996	5.047069832454094	-0.6709941839940023
KANSL3	121.826152165	6.9404739620607705	0.22082737859244414
KANTR	1.2090304445	1.1434133018197186	-2.5096745864046226
KARS	237.0411867	7.895067404934125	0.6704551165624358
KAT14	83.197681665	6.395708604943242	-0.035765223288297246
KAT2A	25.307181704999998	4.71738479538641	-0.8262807497733586
KAT2B	13.508157924999999	3.858792449497212	-1.2306905403523678
KAT6A	308.73112525	8.274872558216765	0.8493490040228334
KAT6B	66.74940526	6.082136376671736	-0.18346241599427354
KAT7	149.8207215	7.236690846176715	0.36034994555317384
KAT8	30.560949555	4.98006870637566	-0.702552712899679
KATNA1	15.11288056	4.010142527984209	-1.1594023978035848
KATNAL1	4.231606556	2.3872540467513037	-1.9238070584912812
KATNAL2	22.702251665	4.566952213573158	-0.8971367377152869
KATNB1	86.19830389500001	6.446228168122704	-0.011969756133986372
KATNBL1	18.73997189	4.303048030264932	-1.0214395410370125
KAZALD1	4.231606556	2.3872540467513037	-1.9238070584912812
KAZN	5.440637	2.68720338264015	-1.78252645112051
KBTBD11	67.74961267	6.103279680402651	-0.17350360483679397
KBTBD11-OT1	2.418060889	1.7731780972703177	-2.213045982316092
KBTBD12	20.575471444999998	4.431320178923459	-0.9610214473695334
KBTBD2	44.86049185500001	5.519179922831889	-0.4486232955344858
KBTBD3	29.03868456	4.90874973129756	-0.7361450130334218
KBTBD6	18.55310274	4.289325651393699	-1.0279029859909903
KBTBD7	17.530941445	4.211864272719393	-1.0643884497592404
KBTBD8	20.575471444999998	4.431320178923459	-0.9610214473695334
KCCAT198	3.0225761115	2.0081197185608475	-2.102384977335904
KCCAT211	1.813545667	1.4923893801432035	-2.34530165269797
KCMF1	242.39936605000003	7.927181600235108	0.685581381149425
KCNA1	1.2090304445	1.1434133018197186	-2.5096745864046226
KCNAB1	2.418060889	1.7731780972703177	-2.213045982316092
KCNAB2	1.2090304445	1.1434133018197186	-2.5096745864046226
KCNB2	0.6045152225	0.6821374769497811	-2.7269423743460783
KCNC4	25.494050856999998	4.727596538991512	-0.8214708663489858
KCNE3	301.39448500000003	8.240288018038392	0.8330591701828607
KCNG1	4.8361217785	2.5450099873348013	-1.84950165942801
KCNG3	1.813545667	1.4923893801432035	-2.34530165269797
KCNH2	3.627091334	2.2101055764930906	-2.007246628039646
KCNH6	2.522472407	1.8165884053453645	-2.1925990802657154
KCNIP2	5.044944815	2.5957291690047155	-1.825612168989767
KCNIP4-IT1	4.8361217785	2.5450099873348013	-1.84950165942801
KCNJ11	1.2090304445	1.1434133018197186	-2.5096745864046226
KCNJ13	16.635145555	4.140381578256294	-1.0980578641632395
KCNJ2	2.418060889	1.7731780972703177	-2.213045982316092
KCNJ3	40.024370075	5.358409276361859	-0.5243486659986986
KCNJ6	0.6045152225	0.6821374769497811	-2.7269423743460783
KCNJ8	1.813545667	1.4923893801432035	-2.34530165269797
KCNK1	131.28957265	7.047555539531912	0.271264397426016
KCNK10	7.85869789	3.1470946575056207	-1.5659108068652092
KCNK15	1.813545667	1.4923893801432035	-2.34530165269797
KCNK5	128.95396945	7.021856891444538	0.2591599511880111
KCNK6	197.14318205	7.630399515940675	0.545792596481407
KCNK7	1.2090304445	1.1434133018197186	-2.5096745864046226
KCNMB4	57.681676925000005	5.874838193860723	-0.2811029494784024
KCNN3	0.6045152225	0.6821374769497811	-2.7269423743460783
KCNN4	35.397071335	5.185750464529602	-0.6056735395187269
KCNQ1	57.181573225	5.86249040220938	-0.2869189433662366
KCNQ1OT1	514.02428585	9.008496653622549	1.19489688621308
KCNRG	0.6045152225	0.6821374769497811	-2.7269423743460783
KCNS3	13.716980964000001	3.8794098427100945	-1.220979440886565
KCNV1	5.5450485185	2.710403886920691	-1.7715986678455449
KCP	1.813545667	1.4923893801432035	-2.34530165269797
KCTD1	45.882653149999996	5.550982310936748	-0.4336438967837568
KCTD10	80.25756318500001	6.344430195444186	-0.059918118368279795
KCTD11	6.649667445	2.935397030697075	-1.665623544037415
KCTD12	8.46321311	3.2423301149394783	-1.5210534871128005
KCTD13	46.15197993	5.5592464463862505	-0.4297513658260195
KCTD15	10.881274	3.570617635987051	-1.3664251722062009
KCTD17	11.2989200745	3.6204597379670966	-1.3429487993730693
KCTD18	86.176350015	6.44586489567156	-0.01214086287235117
KCTD2	66.37566695	6.074155744024417	-0.18722141290711877
KCTD20	67.375874375	6.095415471763828	-0.17720776430656235
KCTD21	38.793385747	5.314456748194009	-0.5450509617935321
KCTD3	409.1465138	8.679995555540126	1.0401679733401115
KCTD5	145.52861124	7.19503858318599	0.34073110893778846
KCTD6	12.69481967	3.775558364004068	-1.2698950350633673
KCTD7	10.5899933315	3.5348078311528304	-1.3832921239592872
KCTD9	62.517798705000004	5.98908900969175	-0.2272891125336347
KDELC1	5.6494600375	2.7332371928169623	-1.7608438404819555
KDELC2	36.10599807	5.213580507782219	-0.5925651743935525
KDELR1	1727.0432775	10.754923633791243	2.017490021002914
KDELR2	1142.5932295	10.159358268474334	1.736969858183987
KDELR3	286.23769665	8.166101288521931	0.7981161149702939
KDF1	140.3353471	7.142978509718126	0.3162100384793011
KDM1A	90.55627584499999	6.516586875723062	0.021170243706802656
KDM1B	47.19609511	5.590844357656909	-0.414868278711532
KDM2A	98.228104605	6.632676891222254	0.07585037110500428
KDM2B	21.366855815	4.4832905609884754	-0.936542622898465
KDM3A	23.284813	4.601982472127673	-0.8806369638775775
KDM3B	94.7878824	6.5817712549494765	0.0518730577700657
KDM4A	68.45853941	6.118080168606146	-0.16653235432017827
KDM4B	53.950174075	5.780052146339238	-0.32574859046449434
KDM4C	73.29466119	6.215186637394879	-0.12079376033580252
KDM5A	192.7247063	7.597864146728387	0.5304679527054071
KDM5B	164.37299465	7.369579851941315	0.42294264772297635
KDM5C	219.88398360000002	7.787145001774503	0.6196220562987019
KDM5D	224.86842460000003	7.81933879225895	0.6347858114033158
KDM6A	55.15920452	5.8114505952880435	-0.3109594530762013
KDM6B	135.7300023	7.095186034183314	0.2936990702476091
KDM7A	92.36982151000001	6.544884420055456	0.03449880880775496
KDM8	4.231606556	2.3872540467513037	-1.9238070584912812
KDSR	82.862493235	6.389953817085744	-0.03847581413320761
KEAP1	89.13842238000001	6.494070294835598	0.0105645985425378
KGFLP2	1.813545667	1.4923893801432035	-2.34530165269797
KHDRBS1	348.88186075	8.450724061313416	0.9321776827093051
KHDRBS3	2.522472407	1.8165884053453645	-2.1925990802657154
KHK	81.362182115	6.363910148325053	-0.05074277025021366
KHNYN	179.79910975	7.498243763753367	0.4835452676742413
KHSRP	399.5620858	8.645882062705379	1.0241000098190403
KIAA0040	73.503484225	6.219235991020396	-0.11888645443036779
KIAA0100	65.227140265	6.049350657865918	-0.19890497815980468
KIAA0101	156.28351985	7.297223703018795	0.3888618232514337
KIAA0125	2.522472407	1.8165884053453645	-2.1925990802657154
KIAA0141	35.397071335	5.185750464529602	-0.6056735395187269
KIAA0196	116.63288802	6.878147657687326	0.1914707603790307
KIAA0226L	34.27049852	5.140390062124422	-0.6270389650609968
KIAA0232	213.30017775	7.743489236424449	0.5990595402137285
KIAA0319L	240.22867804999998	7.914257619488266	0.6794939936106221
KIAA0355	11.69461226	3.666144425349899	-1.3214306307734964
KIAA0368	83.780243005	6.405656196472704	-0.03107975942822866
KIAA0391	161.66365305	7.345748108746887	0.41171754151217066
KIAA0430	114.81934236999999	6.855732400019007	0.18091283996101043
KIAA0513	4.8361217785	2.5450099873348013	-1.84950165942801
KIAA0556	14.612776852	3.964655249392567	-1.1808275839205236
KIAA0586	6.045152225	2.816630879264504	-1.72156417134289
KIAA0753	8.567624632	3.2581607891832634	-1.5135970036182693
KIAA0754	19.866544705	4.383119819023499	-0.9837245352159412
KIAA0825	1.813545667	1.4923893801432035	-2.34530165269797
KIAA0895	22.889120815	4.578281854534288	-0.8918003079761179
KIAA0895L	16.926426225	4.164015999079869	-1.0869256997298153
KIAA0907	38.106412895	5.289333303268757	-0.5568844787698826
KIAA0922	0.6045152225	0.6821374769497811	-2.7269423743460783
KIAA0930	113.0277506	6.8332411613658515	0.170319131366782
KIAA1033	123.72215545	6.962573955813976	0.23123680500804458
KIAA1107	27.225138889999997	4.818908775103396	-0.778461442307284
KIAA1109	194.59875575	7.611753382769299	0.5370099898729881
KIAA1143	98.89312355999999	6.642313464122911	0.08038934055577206
KIAA1147	56.47264648	5.844803578298792	-0.2952497010161677
KIAA1161	326.57530125	8.355682773531914	0.8874118197568805
KIAA1191	319.9475877	8.326193907249715	0.8735221242632111
KIAA1211	411.26793614999997	8.687438450767388	1.0436736879141697
KIAA1211L	32.165672185000005	5.051618860869358	-0.6688515238159058
KIAA1217	226.41264355	7.829168656317131	0.6394158238699099
KIAA1279	81.070901445	6.358798894451196	-0.053150246998194775
KIAA1324	56.033046525	5.833726193860429	-0.30046731417371586
KIAA1328	6.045152225	2.816630879264504	-1.72156417134289
KIAA1429	154.3655626	7.279522949813941	0.38052450469631416
KIAA1456	1.813545667	1.4923893801432035	-2.34530165269797
KIAA1468	80.02678625499999	6.340327015340377	-0.0618507773471702
KIAA1522	301.08125040000004	8.238792831323563	0.8323549149572982
KIAA1524	9.776655077	3.429837550096309	-1.4327346907167668
KIAA1549	12.69481967	3.775558364004068	-1.2698950350633673
KIAA1549L	14.926011408499999	3.99331309108594	-1.1673293133930118
KIAA1551	155.80537	7.292831157006612	0.3867928686172575
KIAA1586	6.149563741	2.8378552128144148	-1.71156719393307
KIAA1671	326.1191053	8.353672211857113	0.8864648152444999
KIAA1683	5.440637	2.68720338264015	-1.78252645112051
KIAA1715	59.9953263	5.9306267968721835	-0.25482568603832984
KIAA1804	31.95684915	5.042506414685194	-0.6731436217721063
KIAA1841	40.650839185	5.380273658325515	-0.514050216247316
KIAA1958	25.70287389	4.738923114842478	-0.8161358803223835
KIAA2013	332.01593825	8.37944741657269	0.898605320795318
KIAA2022	1.813545667	1.4923893801432035	-2.34530165269797
KIAA2026	475.53877675	8.896449803172853	1.1421211498087787
KIDINS220	121.28214065	6.934069902903115	0.21781097128902138
KIF11	24.702666479999998	4.683846132046583	-0.8420779600355959
KIF12	12.4035389985	3.744542067323104	-1.2845041730382636
KIF13A	266.49751735	8.063381691668082	0.7497336540143864
KIF13B	228.09982380000002	7.839832538845231	0.6444386714652743
KIF14	12.4035389985	3.744542067323104	-1.2845041730382636
KIF15	1.2090304445	1.1434133018197186	-2.5096745864046226
KIF16B	94.66151701000001	6.579866764796679	0.050976014525340715
KIF17	1.2090304445	1.1434133018197186	-2.5096745864046226
KIF18A	3.627091334	2.2101055764930906	-2.007246628039646
KIF18B	0.6045152225	0.6821374769497811	-2.7269423743460783
KIF1B	121.034767765	6.931148420647047	0.2164349096073475
KIF1C	633.38846935	9.309222738618077	1.3365433539890477
KIF20A	34.396863925	5.145549641628692	-0.6246087262208907
KIF20B	17.739764485	4.2280309166967545	-1.056773719513213
KIF21A	205.2931606	7.688552180984446	0.5731833683704888
KIF21B	3.0225761115	2.0081197185608475	-2.102384977335904
KIF22	43.860284445	5.487366863017519	-0.4636077208194361
KIF23	1.813545667	1.4923893801432035	-2.34530165269797
KIF24	3.627091334	2.2101055764930906	-2.007246628039646
KIF2A	124.32667065000001	6.969549655671606	0.23452246360035864
KIF2C	11.485789225	3.642215111588583	-1.332701694175408
KIF3A	32.165672185000005	5.051618860869358	-0.6688515238159058
KIF3B	383.0699016	8.585225098413732	0.995529675662452
KIF3C	12.507950519	3.7557368946160397	-1.2792312425459522
KIF4A	4.231606556	2.3872540467513037	-1.9238070584912812
KIF4B	1.2090304445	1.1434133018197186	-2.5096745864046226
KIF5B	1208.095054	10.239711952362297	1.7748176408121084
KIF5C	1.813545667	1.4923893801432035	-2.34530165269797
KIF7	1.2090304445	1.1434133018197186	-2.5096745864046226
KIF9	54.741558444999995	5.80068143334348	-0.31603188884570715
KIFAP3	142.67095035	7.166624574306937	0.32734768729967956
KIFC1	4.336018074	2.4157635531840436	-1.910378656082179
KIFC2	10.985685517	3.5832405206614992	-1.3604796054047525
KIFC3	35.688352005	5.19725019686789	-0.6002569942060321
KIN	66.54058222500001	6.077682710855491	-0.18556015896703562
KIR3DX1	3.1269876295	2.045089113923879	-2.0849718411622846
KIRREL	12.507950519	3.7557368946160397	-1.2792312425459522
KIT	1.2090304445	1.1434133018197186	-2.5096745864046226
KITLG	120.57321395	6.925681586661595	0.2138599493275684
KIZ	124.11784764999999	6.967143789666741	0.23338926485726844
KLB	0.6045152225	0.6821374769497811	-2.7269423743460783
KLC1	58.286192150000005	5.889624232773303	-0.27413850479314605
KLC2	18.73997189	4.303048030264932	-1.0214395410370125
KLC4	148.881017885	7.227673870343656	0.35610281555514584
KLF10	26.202977595	4.765692670128715	-0.8035270208339049
KLF11	1.2090304445	1.1434133018197186	-2.5096745864046226
KLF12	2.522472407	1.8165884053453645	-2.1925990802657154
KLF13	382.6742094	8.583737979940205	0.9948292206987842
KLF15	66.958228295	6.086576336118507	-0.18137112892580035
KLF16	56.47264648	5.844803578298792	-0.2952497010161677
KLF2	34.166087000000005	5.13611290725282	-0.6290535687482764
KLF3	404.310392	8.66288335577054	1.032107872224258
KLF4	93.87013263	6.5678820589654485	0.045331039469874115
KLF5	1313.8632645	10.360697062974682	1.831803430960588
KLF6	660.0476429	9.368610442897413	1.3645158477639618
KLF7	92.32591377	6.54420582415901	0.034179180027364225
KLF8	13.00805422	3.8081846679215086	-1.254527559686034
KLF9	68.271670255	6.114193554913051	-0.1683630072921172
KLHDC1	1.813545667	1.4923893801432035	-2.34530165269797
KLHDC10	99.60205031500001	6.652515897991129	0.08519483895532853
KLHDC2	153.20043995	7.268663071193546	0.3754093400205343
KLHDC3	242.2344508	7.926203770852061	0.6851208089373465
KLHDC4	9.172139852	3.346551297104688	-1.471963757097005
KLHDC7A	6.045152225	2.816630879264504	-1.72156417134289
KLHDC8B	1.813545667	1.4923893801432035	-2.34530165269797
KLHDC9	8.46321311	3.2423301149394783	-1.5210534871128005
KLHL11	33.583525664999996	5.112013048891544	-0.640404961198408
KLHL12	128.580231125	7.017701825949663	0.25720285341667665
KLHL13	99.54154656	6.65164797605593	0.08478603478914515
KLHL15	13.612569445	3.8691379759467095	-1.2258176432145091
KLHL17	37.419440035	5.263764586701426	-0.5689277253255683
KLHL18	27.12072737	4.813562006492699	-0.7809798500062102
KLHL2	68.45853941	6.118080168606146	-0.16653235432017827
KLHL20	132.91624919	7.065187215437158	0.27956917954355626
KLHL21	16.739557075	4.148898083462172	-1.0940464632891642
KLHL22	3.0225761115	2.0081197185608475	-2.102384977335904
KLHL24	135.8344138	7.096287302855049	0.2942177842042846
KLHL25	26.725035185000003	4.793117386155964	-0.7906095708725006
KLHL26	48.30071404	5.6235366367138155	-0.3994697280602777
KLHL28	53.63693952	5.771804768431568	-0.3296332283702897
KLHL29	0.6045152225	0.6821374769497811	-2.7269423743460783
KLHL3	3.0225761115	2.0081197185608475	-2.102384977335904
KLHL32	9.672243555	3.4157915911459256	-1.4393505467103618
KLHL34	4.336018074	2.4157635531840436	-1.910378656082179
KLHL35	7.56741722	3.098860347220383	-1.588629885849048
KLHL36	69.750027485	6.14465880329076	-0.1540134212803677
KLHL41	0.6045152225	0.6821374769497811	-2.7269423743460783
KLHL42	46.591579885	5.572634442943694	-0.4234454199251613
KLHL5	180.77736325	7.506028741560158	0.4872121082413396
KLHL6-AS1	1.813545667	1.4923893801432035	-2.34530165269797
KLHL7	70.145719695	6.1527050580966005	-0.15022351535288664
KLHL7-AS1	4.8361217785	2.5450099873348013	-1.84950165942801
KLHL8	285.3253048	8.161511367957658	0.7959541939805959
KLHL9	81.048947535	6.3584129228886965	-0.05333204535629473
KLK1	184.321997	7.533890323591773	0.500335328601447
KLK10	5031.265203	12.29699223966366	2.743827315931244
KLK11	344.94153485000004	8.434384428477628	0.9244814721328932
KLK15	0.6045152225	0.6821374769497811	-2.7269423743460783
KLK6	1182.5073078	10.208852898968049	1.7602825667686635
KLK7	793.9528614000001	9.63472550471169	1.4898600078109234
KLK8	4.231606556	2.3872540467513037	-1.9238070584912812
KLKB1	20.575471444999998	4.431320178923459	-0.9610214473695334
KLLN	4.231606556	2.3872540467513037	-1.9238070584912812
KLRD1	4.8361217785	2.5450099873348013	-1.84950165942801
KLRG1	2.418060889	1.7731780972703177	-2.213045982316092
KMO	0.6045152225	0.6821374769497811	-2.7269423743460783
KMT2A	180.00793275	7.499909115195367	0.4843296730222789
KMT2B	59.49522259	5.9187493097066906	-0.2604201595043462
KMT2C	67.35392048	6.094952181728903	-0.1774259808174576
KMT2D	94.348282435	6.5751350455404864	0.04874730423851204
KMT2E	148.4853257	7.223860058285645	0.3543064532382996
KMT2E-AS1	18.866337294500003	4.312254006018212	-1.0171033892598806
KMT5A	101.62441898	6.681230243816338	0.09871972377102047
KMT5B	194.9944479	7.614668976255064	0.5383832778560887
KMT5C	6.8584904820000006	2.9742522153743445	-1.6473221729927316
KNOP1	28.016523265	4.858802762161437	-0.7596707798599087
KNSTRN	11.485789225	3.642215111588583	-1.332701694175408
KNTC1	6.8584904820000006	2.9742522153743445	-1.6473221729927316
KPNA1	209.0027096	7.714264132434044	0.5852940806903627
KPNA2	10.881274	3.570617635987051	-1.3664251722062009
KPNA3	122.260394195	6.945565499836675	0.22322556876445918
KPNA4	313.79802395	8.298282674563952	0.8603755177050525
KPNA5	8.46321311	3.2423301149394783	-1.5210534871128005
KPNA6	943.5481639500001	9.88348055348227	1.607027342996746
KPNA7	3.627091334	2.2101055764930906	-2.007246628039646
KPNB1	548.2947844	9.101436783185878	1.238673072331029
KPTN	43.068900075	5.4616889834213405	-0.4757023847885741
KRAS	278.73614105	8.12792284739743	0.7801335002245239
KRBA2	1.2090304445	1.1434133018197186	-2.5096745864046226
KRBOX4	9.067728335	3.3316662877110397	-1.4789748183538087
KRCC1	211.6735013	7.732496477306295	0.5938817868431763
KREMEN1	30.53899567	4.9790648144647305	-0.7030255609508024
KREMEN2	0.6045152225	0.6821374769497811	-2.7269423743460783
KRI1	9.067728335	3.3316662877110397	-1.4789748183538087
KRIT1	76.04791051	6.26768392719217	-0.09606675447028815
KRR1	93.45248656000001	6.561516872449235	0.04233294175989228
KRT10	82.675624075	6.386735500841596	-0.03999168904700647
KRT12	4.8361217785	2.5450099873348013	-1.84950165942801
KRT13	71.79435007500001	6.185754575049043	-0.134656700328892
KRT14	56.972750184999995	5.85730302252407	-0.28936227650592056
KRT15	126.24462785	6.991460938116808	0.24484300417751098
KRT16	2.522472407	1.8165884053453645	-2.1925990802657154
KRT16P1	0.6045152225	0.6821374769497811	-2.7269423743460783
KRT17	200.41848897	7.654052309668783	0.5569334148266794
KRT18	1678.2644135	10.71361369659935	1.9980324249404846
KRT18P55	0.6045152225	0.6821374769497811	-2.7269423743460783
KRT19	7349.9034645	12.843705860277986	3.0013375789540913
KRT20	9097.807614500001	13.151461779274433	3.1462952033106277
KRT23	97.20594329	6.6177384320093084	0.06881413418674494
KRT26	0.6045152225	0.6821374769497811	-2.7269423743460783
KRT37	1.2090304445	1.1434133018197186	-2.5096745864046226
KRT4	11.799023776	3.6779618701725085	-1.3158644381457936
KRT42P	3.0225761115	2.0081197185608475	-2.102384977335904
KRT5	378.54701445	8.568134792972247	0.9874798871014272
KRT6A	134.75174875	7.084826972678782	0.288819797897115
KRT6B	29.247507589999998	4.918744363367482	-0.7314373923777479
KRT6C	11.485789225	3.642215111588583	-1.332701694175408
KRT7	495.20185634999996	8.954783322308433	1.1695971066703843
KRT75	5.044944815	2.5957291690047155	-1.825612168989767
KRT8	31516.481115000002	14.943864618401207	3.990543652851342
KRT80	92.28736389000001	6.543609770950027	0.03389843008290829
KRT8P41	2.522472407	1.8165884053453645	-2.1925990802657154
KRTAP2-3	9.672243555	3.4157915911459256	-1.4393505467103618
KRTAP4-1	9.672243555	3.4157915911459256	-1.4393505467103618
KRTAP5-10	0.6045152225	0.6821374769497811	-2.7269423743460783
KRTAP5-5	1.813545667	1.4923893801432035	-2.34530165269797
KRTAP5-AS1	11.799023776	3.6779618701725085	-1.3158644381457936
KRTCAP2	2247.7611385	11.13491471207277	2.1964714819086417
KRTCAP3	128.102081305	7.012368448856685	0.2546907533221708
KSR1	4.8361217785	2.5450099873348013	-1.84950165942801
KSR2	3.627091334	2.2101055764930906	-2.007246628039646
KTN1	288.71626125	8.178496852520206	0.8039546103454881
