"source_genesymbol" "target_genesymbol" "from" "to" "consensus_stimulation" "consensus_inhibition"
"8917" "PRDM14" "SDK2" "Q9GZV8" "Q58EX2" 1 0
"8918" "PRDM14" "SEMA4A" "Q9GZV8" "Q9H3S1" 1 0
"8919" "PRDM14" "SFXN5" "Q9GZV8" "B8ZZJ6" 1 0
"8920" "PRDM14" "SH3BP4" "Q9GZV8" "Q9P0V3" 1 0
"8921" "PRDM14" "SHANK2" "Q9GZV8" "Q9UPX8" 1 0
"8922" "PRDM14" "SIM2" "Q9GZV8" "Q14190" 1 0
"8923" "PRDM14" "SLC12A5" "Q9GZV8" "Q9H2X9" 1 0
"8924" "PRDM14" "SLC22A23" "Q9GZV8" "A1A5C7" 1 0
"8925" "PRDM14" "SLIT3" "Q9GZV8" "O75094" 1 0
"8926" "PRDM14" "SMAD6" "Q9GZV8" "O43541" 1 0
"8927" "PRDM14" "SOX13" "Q9GZV8" "Q9UN79" 1 0
"8928" "PRDM14" "SOX9" "Q9GZV8" "P48436" 1 0
"8929" "PRDM14" "SREBF1" "Q9GZV8" "P36956" 1 0
"8930" "PRDM14" "SYNDIG1" "Q9GZV8" "Q9H7V2" 1 0
"8931" "PRDM14" "TACC2" "Q9GZV8" "B2RWP4" 1 0
"8932" "PRDM14" "TAL1" "Q9GZV8" "P17542" 1 0
"8933" "PRDM14" "TBC1D16" "Q9GZV8" "Q8TBP0" 1 0
"8934" "PRDM14" "TBCD" "Q9GZV8" "Q9BTW9" 1 0
"8935" "PRDM14" "TCF7L1" "Q9GZV8" "Q9HCS4" 1 0
"8936" "PRDM14" "TENM4" "Q9GZV8" "Q6N022" 1 0
"8937" "PRDM14" "TFAP2A" "Q9GZV8" "P05549" 1 0
"8938" "PRDM14" "TMCO4" "Q9GZV8" "Q5TGY1" 1 0
"8939" "PRDM14" "TMEM59L" "Q9GZV8" "A0A024R7L4" 1 0
"8940" "PRDM14" "TNS1" "Q9GZV8" "B7Z6H8" 1 0
"8941" "PRDM14" "TNS3" "Q9GZV8" "Q68CZ2" 1 0
"8942" "PRDM14" "TP53I11" "Q9GZV8" "O14683" 1 0
"8943" "PRDM14" "TRIM2" "Q9GZV8" "Q9C040" 1 0
"8944" "PRDM14" "TRIO" "Q9GZV8" "O75962" 1 0
"8945" "PRDM14" "TSPAN18" "Q9GZV8" "Q96SJ8" 1 0
"8946" "PRDM14" "TSPAN9" "Q9GZV8" "O75954" 1 0
"8947" "PRDM14" "TTC7A" "Q9GZV8" "Q9ULT0" 1 0
"8948" "PRDM14" "UNC5A" "Q9GZV8" "Q6ZN44" 1 0
"8949" "PRDM14" "WNT3A" "Q9GZV8" "P56704" 1 0
"8950" "PRDM14" "WNT4" "Q9GZV8" "P56705" 1 0
"8951" "PRDM14" "WNT5B" "Q9GZV8" "Q9H1J7" 1 0
"8952" "PRDM14" "WWC1" "Q9GZV8" "Q8IX03" 1 0
"8953" "PRDM14" "XXYLT1" "Q9GZV8" "A0A140T9D0" 1 0
"8954" "PRDM14" "ZBTB17" "Q9GZV8" "Q13105" 1 0
"8955" "PRDM14" "ZBTB7B" "Q9GZV8" "O15156" 1 0
"8956" "PRDM14" "ZDHHC14" "Q9GZV8" "Q8IZN3" 1 0
"8957" "PRDM14" "ZMIZ1" "Q9GZV8" "A0JLS3" 1 0
"8958" "PRDM14" "ZMYND8" "Q9GZV8" "Q569J9" 1 0
"8959" "PRDM14" "ZNF423" "Q9GZV8" "B3KNG7" 1 0
"8960" "PROX1" "CYP7A1" "Q92786" "P22680" 0 1
"8961" "PROX1" "NR5A2" "Q92786" "O00482" 0 1
"8962" "PROX1" "ABCB1" "Q92786" "A4D1D2" 1 0
"8963" "PROX1" "ADD3" "Q92786" "Q9UEY8" 1 0
"8964" "PROX1" "AFAP1L2" "Q92786" "Q8N4X5" 1 0
"8965" "PROX1" "ARHGAP42" "Q92786" "A6NI28" 1 0
"8966" "PROX1" "ARHGEF2" "Q92786" "Q92974" 1 0
"8967" "PROX1" "ATP1A1" "Q92786" "P05023" 1 0
"8968" "PROX1" "DNM2" "Q92786" "P50570" 1 0
"8969" "PROX1" "FZD10" "Q92786" "Q6NSL8" 1 0
"8970" "PROX1" "GRIN2B" "Q92786" "Q13224" 1 0
"8971" "PROX1" "IGF1R" "Q92786" "P08069" 1 0
"8972" "PROX1" "MAPKAPK3" "Q92786" "A0A024R2W7" 1 0
"8973" "PROX1" "NEDD4L" "Q92786" "A0A024R2A4" 1 0
"8974" "PROX1" "NRP2" "Q92786" "O60462" 1 0
"8975" "PROX1" "OSBPL10" "Q92786" "Q9BXB5" 1 0
"8976" "PROX1" "PLCB4" "Q92786" "Q15147" 1 0
"8977" "PROX1" "PLEKHA7" "Q92786" "E9PKC0" 1 0
"8978" "PROX1" "SAP30BP" "Q92786" "Q9UHR5" 1 0
"8979" "PROX1" "SEMA3A" "Q92786" "Q14563" 1 0
"8980" "PROX1" "SOX13" "Q92786" "Q9UN79" 1 0
"8981" "PROX1" "SPRED2" "Q92786" "B3KPL5" 1 0
"8982" "PROX1" "TNS3" "Q92786" "Q68CZ2" 1 0
"8983" "PROX1" "ZNF608" "Q92786" "B3KPE6" 1 0
"8984" "RARA" "BTG2" "P10276" "P78543" 1 0
"8985" "RARA" "CASP9" "P10276" "P55211" 1 0
"8986" "RARA" "CCNA1" "P10276" "A0A140VJG0" 0 1
"8987" "RARA" "CDKN1A" "P10276" "A0A024RCX5" 1 0
"8988" "RARA" "CEBPE" "P10276" "Q15744" 1 0
"8989" "RARA" "CRABP2" "P10276" "P29373" 1 0
"8990" "RARA" "CXCR5" "P10276" "A0N0R2" 1 0
"8991" "RARA" "CYP26A1" "P10276" "O43174" 1 0
"8992" "RARA" "ETS1" "P10276" "P14921" 1 0
"8993" "RARA" "GPRC5A" "P10276" "Q8NFJ5" 1 0
"8994" "RARA" "HNF4A" "P10276" "F1D8T1" 1 0
"8995" "RARA" "HOXA1" "P10276" "P49639" 1 0
"8996" "RARA" "HOXA4" "P10276" "Q00056" 1 0
"8997" "RARA" "HOXA7" "P10276" "P31268" 1 0
"8998" "RARA" "HOXB4" "P10276" "P17483" 1 0
"8999" "RARA" "HOXD4" "P10276" "P09016" 1 0
"9000" "RARA" "HSD17B2" "P10276" "P37059" 1 0
"9001" "RARA" "ICAM1" "P10276" "P05362" 1 0
"9002" "RARA" "IER3" "P10276" "A0A1U9X7X2" 1 0
"9003" "RARA" "MACROD1" "P10276" "Q9BQ69" 0 1
"9004" "RARA" "MAOB" "P10276" "P27338" 1 0
"9005" "RARA" "MUC5AC" "P10276" "P98088" 0 1
"9006" "RARA" "MYC" "P10276" "A0A087WVR4" 1 0
"9007" "RARA" "NR1I3" "P10276" "Q14994" 1 0
"9008" "RARA" "NRIP1" "P10276" "A8K171" 1 0
"9009" "RARA" "PCK1" "P10276" "P35558" 1 0
"9010" "RARA" "PLAT" "P10276" "P00750" 1 0
"9011" "RARA" "PLAU" "P10276" "P00749" 1 0
"9012" "RARA" "PRKCA" "P10276" "P17252" 1 0
"9013" "RARA" "RARB" "P10276" "F1D8S6" 1 0
"9014" "RARA" "RARG" "P10276" "A8K3H3" 1 0
"9015" "RARA" "RPTOR" "P10276" "Q8N122" 1 0
"9016" "RARA" "SCD" "P10276" "O00767" 1 0
"9017" "RARA" "SFTPB" "P10276" "D6W5L6" 1 0
"9018" "RARA" "THBD" "P10276" "P07204" 1 0
"9019" "RARA" "TNFAIP2" "P10276" "Q03169" 1 0
"9020" "RARA" "TPO" "P10276" "P07202" 1 0
"9021" "RBPJ" "CR2" "Q06330" "P20023" 1 0
"9022" "RBPJ" "FCER2" "Q06330" "K3W4U1" 1 0
"9023" "RBPJ" "HES1" "Q06330" "Q14469" 1 0
"9024" "RBPJ" "HEY1" "Q06330" "Q9Y5J3" 1 0
"9025" "RBPJ" "HEY2" "Q06330" "Q9UBP5" 1 0
"9026" "RBPJ" "NFKB1" "Q06330" "A0A024RDJ4" 1 0
"9027" "RBPJ" "PTEN" "Q06330" "F6KD01" 0 1
"9028" "RBPJ" "FNDC3B" "Q06330" "Q53EP0" 1 0
"9029" "RBPJ" "WIPF1" "Q06330" "A0A140VJZ9" 1 0
"9030" "RBPJ" "AMPD3" "Q06330" "Q01432" 1 0
"9031" "RBPJ" "ANKRD44" "Q06330" "Q8N8A2" 1 0
"9032" "RBPJ" "ARHGEF3" "Q06330" "Q9NR81" 1 0
"9033" "RBPJ" "ASAP1" "Q06330" "A0A0A0MRE5" 1 0
"9034" "RBPJ" "BCAT1" "Q06330" "P54687" 1 0
"9035" "RBPJ" "CASP8" "Q06330" "A0A024R3Z8" 1 0
"9036" "RBPJ" "CBLB" "Q06330" "Q13191" 1 0
"9037" "RBPJ" "CDK17" "Q06330" "Q00537" 1 0
"9038" "RBPJ" "CEP85L" "Q06330" "Q3ZCQ5" 1 0
"9039" "RBPJ" "CXCR4" "Q06330" "P61073" 1 0
"9040" "RBPJ" "DPYSL2" "Q06330" "A0A1C7CYX9" 1 0
"9041" "RBPJ" "FAM167A" "Q06330" "Q96KS9" 1 0
"9042" "RBPJ" "FCHSD2" "Q06330" "O94868" 1 0
"9043" "RBPJ" "FMNL2" "Q06330" "Q96PY5" 1 0
"9044" "RBPJ" "FOXP1" "Q06330" "Q9H334" 1 0
"9045" "RBPJ" "GAS7" "Q06330" "O60861" 1 0
"9046" "RBPJ" "GNA12" "Q06330" "E9PC54" 1 0
"9047" "RBPJ" "GPATCH2L" "Q06330" "A0A024R6E4" 1 0
"9048" "RBPJ" "GPCPD1" "Q06330" "Q9NPB8" 1 0
"9049" "RBPJ" "GSN" "Q06330" "P06396" 1 0
"9050" "RBPJ" "HES5" "Q06330" "Q5TA89" 1 0
"9051" "RBPJ" "HEYL" "Q06330" "Q9NQ87" 1 0
"9052" "RBPJ" "IFNGR1" "Q06330" "A0A0S2Z3Y2" 1 0
"9053" "RBPJ" "IL16" "Q06330" "Q14005" 1 0
"9054" "RBPJ" "INPP4A" "Q06330" "Q96PE3" 1 0
"9055" "RBPJ" "IRF8" "Q06330" "Q02556" 1 0
"9056" "RBPJ" "LIMS1" "Q06330" "P48059" 1 0
"9057" "RBPJ" "LPP" "Q06330" "B7ZLW0" 1 0
"9058" "RBPJ" "LYST" "Q06330" "Q99698" 1 0
"9059" "RBPJ" "MKNK2" "Q06330" "Q9HBH9" 1 0
"9060" "RBPJ" "NIN" "Q06330" "Q8N4C6" 1 0
"9061" "RBPJ" "NSMCE2" "Q06330" "A0A024R9J6" 1 0
"9062" "RBPJ" "NUMB" "Q06330" "A0A024R6F4" 1 0
"9063" "RBPJ" "PAG1" "Q06330" "Q9NWQ8" 1 0
"9064" "RBPJ" "PEX5L" "Q06330" "Q8IYB4" 1 0
"9065" "RBPJ" "PIK3AP1" "Q06330" "Q6ZUJ8" 1 0
"9066" "RBPJ" "PIP4K2A" "Q06330" "P48426" 1 0
"9067" "RBPJ" "PLEC" "Q06330" "Q15149" 1 0
"9068" "RBPJ" "PMAIP1" "Q06330" "A0A0S2Z490" 1 0
"9069" "RBPJ" "RFX3" "Q06330" "P48380" 1 0
"9070" "RBPJ" "RUNX1" "Q06330" "Q01196" 1 0
"9071" "RBPJ" "SEMA4D" "Q06330" "Q92854" 1 0
"9072" "RBPJ" "SH3KBP1" "Q06330" "Q96B97" 1 0
"9073" "RBPJ" "SIPA1L1" "Q06330" "O43166" 1 0
"9074" "RBPJ" "SLC12A8" "Q06330" "A0AV02" 1 0
"9075" "RBPJ" "SNX25" "Q06330" "Q9H3E2" 1 0
"9076" "RBPJ" "TCF4" "Q06330" "B3KVA4" 1 0
"9077" "RBPJ" "THADA" "Q06330" "Q6YHU6" 1 0
"9078" "RBPJ" "TNIP1" "Q06330" "A0A0A0MRZ4" 1 0
"9079" "RBPJ" "WWTR1" "Q06330" "Q9GZV5" 1 0
"9080" "RBPJ" "ZBTB38" "Q06330" "Q8NAP3" 1 0
"9081" "RCOR1" "ASAP1" "Q9UKL0" "A0A0A0MRE5" 0 1
"9082" "RCOR1" "CAST" "Q9UKL0" "P20810" 0 1
"9083" "RCOR1" "CLEC16A" "Q9UKL0" "Q2KHT3" 0 1
"9084" "RCOR1" "DYRK1A" "Q9UKL0" "Q13627" 0 1
"9085" "RCOR1" "EPB41" "Q9UKL0" "P11171" 0 1
"9086" "RCOR1" "ERN1" "Q9UKL0" "O75460" 0 1
"9087" "RCOR1" "FAM49B" "Q9UKL0" "A0A024R9G4" 0 1
"9088" "RCOR1" "GSE1" "Q9UKL0" "Q14687" 0 1
"9089" "RCOR1" "JARID2" "Q9UKL0" "Q92833" 0 1
"9090" "RCOR1" "KDM2B" "Q9UKL0" "Q8NHM5" 0 1
"9091" "RCOR1" "MAST4" "Q9UKL0" "J3QT34" 0 1
"9092" "RCOR1" "RREB1" "Q9UKL0" "A0A024QZU8" 0 1
"9093" "RCOR1" "SERTAD2" "Q9UKL0" "Q14140" 0 1
"9094" "RCOR1" "SGMS1" "Q9UKL0" "D3DWC4" 0 1
"9095" "RCOR1" "TRAK1" "Q9UKL0" "A0A024R2M0" 0 1
"9096" "RCOR1" "TSC22D2" "Q9UKL0" "B4DN36" 0 1
"9097" "RCOR1" "UBE2V1" "Q9UKL0" "Q13404" 0 1
"9098" "REL" "BIRC3" "Q04864" "Q13489" 1 0
"9099" "REL" "CCL2" "Q04864" "P13500" 1 0
"9100" "REL" "CCL5" "Q04864" "D0EI67" 1 0
"9101" "REL" "CD40LG" "Q04864" "P29965" 1 0
"9102" "REL" "CRP" "Q04864" "P02741" 1 0
"9103" "REL" "CSF2" "Q04864" "P04141" 1 0
"9104" "REL" "CSRP1" "Q04864" "B4DY28" 1 0
"9105" "REL" "EPHB2" "Q04864" "B4DSE0" 0 1
"9106" "REL" "F3" "Q04864" "P13726" 1 0
"9107" "REL" "ICAM1" "Q04864" "P05362" 1 0
"9108" "REL" "IER3" "Q04864" "A0A1U9X7X2" 1 0
"9109" "REL" "IFNG" "Q04864" "P01579" 1 0
"9110" "REL" "IL12B" "Q04864" "P29460" 1 0
"9111" "REL" "IL1B" "Q04864" "P01584" 1 0
"9112" "REL" "IL2" "Q04864" "P60568" 1 0
"9113" "REL" "IL2RA" "Q04864" "P01589" 1 0
"9114" "REL" "IL6" "Q04864" "B4DVM1" 0 1
"9115" "REL" "NFKBIA" "Q04864" "P25963" 1 0
"9116" "REL" "SELE" "Q04864" "P16581" 1 0
"9117" "REL" "TNFAIP3" "Q04864" "P21580" 1 0
"9118" "RELA" "ABCB1" "Q04206" "A4D1D2" 1 0
"9119" "RELA" "AGER" "Q04206" "A0A1U9X785" 1 0
"9120" "RELA" "AGT" "Q04206" "B0ZBE2" 1 0
"9121" "RELA" "AKT1" "Q04206" "B0LPE5" 0 1
"9122" "RELA" "AMH" "Q04206" "P03971" 1 0
"9123" "RELA" "AR" "Q04206" "P10275" 0 1
"9124" "RELA" "BAX" "Q04206" "Q07812" 0 1
"9125" "RELA" "BCL2" "Q04206" "A0A024R2B3" 1 0
"9126" "RELA" "BCL2A1" "Q04206" "Q16548" 1 0
"9127" "RELA" "BCL2L1" "Q04206" "Q07817" 1 0
"9128" "RELA" "BCL3" "Q04206" "P20749" 1 0
"9129" "RELA" "BIRC2" "Q04206" "Q13490" 1 0
"9130" "RELA" "BIRC3" "Q04206" "Q13489" 1 0
"9131" "RELA" "BIRC5" "Q04206" "O15392" 1 0
"9132" "RELA" "BNIP3" "Q04206" "Q12983" 0 1
"9133" "RELA" "BRCA2" "Q04206" "P51587" 1 0
"9134" "RELA" "CCL11" "Q04206" "P51671" 1 0
"9135" "RELA" "CCL2" "Q04206" "P13500" 1 0
"9136" "RELA" "CCL20" "Q04206" "P78556" 1 0
"9137" "RELA" "CCL3" "Q04206" "A0N0R1" 1 0
"9138" "RELA" "CCL4" "Q04206" "P13236" 1 0
"9139" "RELA" "CCL5" "Q04206" "D0EI67" 1 0
"9140" "RELA" "CCND1" "Q04206" "P24385" 1 0
"9141" "RELA" "CCR5" "Q04206" "P51681" 1 0
"9142" "RELA" "CD40" "Q04206" "A0A0S2Z3C7" 1 0
"9143" "RELA" "CD40LG" "Q04206" "P29965" 1 0
"9144" "RELA" "CD58" "Q04206" "P19256" 1 0
"9145" "RELA" "CD69" "Q04206" "Q07108" 1 0
"9146" "RELA" "CD74" "Q04206" "P04233" 1 0
"9147" "RELA" "CD83" "Q04206" "Q01151" 1 0
"9148" "RELA" "CD86" "Q04206" "A8K632" 1 0
"9149" "RELA" "CDK4" "Q04206" "A0A024RBB6" 1 0
"9150" "RELA" "CDK6" "Q04206" "Q00534" 1 0
"9151" "RELA" "CDKN1A" "Q04206" "A0A024RCX5" 1 0
"9152" "RELA" "CFLAR" "Q04206" "A0A024R3Z7" 1 0
"9153" "RELA" "CFTR" "Q04206" "A0A024R730" 1 0
"9154" "RELA" "COL1A1" "Q04206" "P02452" 0 1
"9155" "RELA" "COL1A2" "Q04206" "A0A0S2Z3H5" 0 1
"9156" "RELA" "COL2A1" "Q04206" "P02458" 0 1
"9157" "RELA" "CR2" "Q04206" "P20023" 1 0
"9158" "RELA" "CRHR1" "Q04206" "P34998" 1 0
"9159" "RELA" "CSF1" "Q04206" "A0A024R0A1" 1 0
"9160" "RELA" "CSF2" "Q04206" "P04141" 1 0
"9161" "RELA" "CTSB" "Q04206" "Q5HYG5" 1 0
"9162" "RELA" "CXCL1" "Q04206" "P09341" 1 0
"9163" "RELA" "CXCL10" "Q04206" "A0A024RDA4" 1 0
"9164" "RELA" "CXCL2" "Q04206" "A0A024RDD9" 1 0
"9165" "RELA" "CXCL3" "Q04206" "P19876" 1 0
"9166" "RELA" "CXCL5" "Q04206" "P42830" 1 0
"9167" "RELA" "CXCL8" "Q04206" "A0A024RDA5" 1 0
"9168" "RELA" "CXCR4" "Q04206" "P61073" 1 0
"9169" "RELA" "CYP3A4" "Q04206" "P08684" 1 0
"9170" "RELA" "DEFB4A" "Q04206" "O15263" 1 0
"9171" "RELA" "EBI3" "Q04206" "Q14213" 1 0
"9172" "RELA" "EDN1" "Q04206" "P05305" 1 0
"9173" "RELA" "EGFR" "Q04206" "Q504U8" 1 0
"9174" "RELA" "EGR1" "Q04206" "P18146" 0 1
"9175" "RELA" "ELF3" "Q04206" "A0A024R974" 1 0
"9176" "RELA" "EPAS1" "Q04206" "B3KW07" 1 0
"9177" "RELA" "F3" "Q04206" "P13726" 1 0
"9178" "RELA" "FCGRT" "Q04206" "A0A024QZI2" 1 0
"9179" "RELA" "FGF8" "Q04206" "A0A087X1S5" 1 0
"9180" "RELA" "FN1" "Q04206" "B7ZLE5" 0 1
"9181" "RELA" "GADD45G" "Q04206" "O95257" 1 0
"9182" "RELA" "GATA3" "Q04206" "P23771" 1 0
"9183" "RELA" "GSTP1" "Q04206" "P09211" 1 0
"9184" "RELA" "HDAC1" "Q04206" "Q13547" 1 0
"9185" "RELA" "HIF1A" "Q04206" "Q16665" 1 0
"9186" "RELA" "ICAM1" "Q04206" "P05362" 1 0
"9187" "RELA" "IER3" "Q04206" "A0A1U9X7X2" 1 0
"9188" "RELA" "IFNA1" "Q04206" "L0N195" 1 0
"9189" "RELA" "IFNB1" "Q04206" "P01574" 1 0
"9190" "RELA" "IFNG" "Q04206" "P01579" 1 0
"9191" "RELA" "IL10" "Q04206" "P22301" 1 0
"9192" "RELA" "IL12A" "Q04206" "O60595" 1 0
"9193" "RELA" "IL12B" "Q04206" "P29460" 1 0
"9194" "RELA" "IL17C" "Q04206" "Q9P0M4" 1 0
"9195" "RELA" "IL18" "Q04206" "A0A024R3E0" 1 0
"9196" "RELA" "IL1A" "Q04206" "P01583" 0 1
"9197" "RELA" "IL1B" "Q04206" "P01584" 1 0
"9198" "RELA" "IL2" "Q04206" "P60568" 1 0
"9199" "RELA" "IL23A" "Q04206" "Q9NPF7" 1 0
"9200" "RELA" "IL2RA" "Q04206" "P01589" 1 0
"9201" "RELA" "IL4" "Q04206" "D4HNR6" 1 0
"9202" "RELA" "IL6" "Q04206" "B4DVM1" 1 0
"9203" "RELA" "IRF1" "Q04206" "P10914" 1 0
"9204" "RELA" "IRF4" "Q04206" "Q15306" 1 0
"9205" "RELA" "IRF7" "Q04206" "Q92985" 1 0
"9206" "RELA" "KLK3" "Q04206" "P07288" 1 0
"9207" "RELA" "MAT2A" "Q04206" "A0A140VJP5" 1 0
"9208" "RELA" "MCL1" "Q04206" "A0A087WT64" 1 0
"9209" "RELA" "MICA" "Q04206" "Q29983" 1 0
"9210" "RELA" "MMP14" "Q04206" "P50281" 1 0
"9211" "RELA" "MMP2" "Q04206" "P08253" 1 0
"9212" "RELA" "MMP3" "Q04206" "P08254" 1 0
"9213" "RELA" "MMP9" "Q04206" "P14780" 1 0
"9214" "RELA" "MYC" "Q04206" "A0A087WVR4" 1 0
"9215" "RELA" "NCAM1" "Q04206" "P13591" 1 0
"9216" "RELA" "NFKB1" "Q04206" "A0A024RDJ4" 1 0
"9217" "RELA" "NFKB2" "Q04206" "Q00653" 1 0
"9218" "RELA" "NFKBIA" "Q04206" "P25963" 1 0
"9219" "RELA" "NOLC1" "Q04206" "B2RAU8" 1 0
"9220" "RELA" "NOS2" "Q04206" "P35228" 1 0
"9221" "RELA" "NOS3" "Q04206" "P29474" 1 0
"9222" "RELA" "NR4A1" "Q04206" "P22736" 1 0
"9223" "RELA" "OPTN" "Q04206" "Q96CV9" 1 0
"9224" "RELA" "PCK2" "Q04206" "A0A0A0MS74" 0 1
"9225" "RELA" "PGR" "Q04206" "P06401" 0 1
"9226" "RELA" "PIGR" "Q04206" "P01833" 1 0
"9227" "RELA" "PLAU" "Q04206" "P00749" 1 0
"9228" "RELA" "PLAUR" "Q04206" "Q03405" 1 0
"9229" "RELA" "PPARA" "Q04206" "F1D8S4" 1 0
"9230" "RELA" "PPARD" "Q04206" "A0A024RCW6" 0 1
"9231" "RELA" "PTGS2" "Q04206" "P35354" 1 0
"9232" "RELA" "PTHLH" "Q04206" "P12272" 1 0
"9233" "RELA" "PTPN13" "Q04206" "Q12923" 1 0
"9234" "RELA" "PTX3" "Q04206" "P26022" 1 0
"9235" "RELA" "RIPK2" "Q04206" "A0A0S2Z4Z8" 1 0
"9236" "RELA" "S100A6" "Q04206" "P06703" 1 0
"9237" "RELA" "SAA2" "Q04206" "P0DJI9" 1 0
"9238" "RELA" "SELE" "Q04206" "P16581" 1 0
"9239" "RELA" "SERPINE1" "Q04206" "A0A024QYT5" 1 0
"9240" "RELA" "SIRT1" "Q04206" "A8K128" 1 0
"9241" "RELA" "SLC25A27" "Q04206" "B4DHR4" 1 0
"9242" "RELA" "SNAI1" "Q04206" "O95863" 1 0
"9243" "RELA" "SOCS3" "Q04206" "O14543" 1 0
"9244" "RELA" "SOD2" "Q04206" "P04179" 1 0
"9245" "RELA" "TBX21" "Q04206" "Q9UL17" 1 0
"9246" "RELA" "THBD" "Q04206" "P07204" 0 1
"9247" "RELA" "TIMP1" "Q04206" "P01033" 0 1
"9248" "RELA" "TNC" "Q04206" "B4E1W8" 1 0
"9249" "RELA" "TNF" "Q04206" "P01375" 1 0
"9250" "RELA" "TNFAIP3" "Q04206" "P21580" 1 0
"9251" "RELA" "TNFRSF10A" "Q04206" "O00220" 1 0
"9252" "RELA" "TNFRSF10B" "Q04206" "O14763" 1 0
"9253" "RELA" "TP53" "Q04206" "K7PPA8" 1 0
"9254" "RELA" "TRAF1" "Q04206" "Q13077" 1 0
"9255" "RELA" "TRAF2" "Q04206" "A0A024R8H5" 1 0
"9256" "RELA" "TRIB3" "Q04206" "Q96RU7" 0 1
"9257" "RELA" "VCAM1" "Q04206" "P19320" 1 0
"9258" "RELA" "VEGFA" "Q04206" "A0A087WUD8" 1 0
"9259" "RELA" "WT1" "Q04206" "A0A1W2PQQ0" 1 0
"9260" "RELA" "XIAP" "Q04206" "P98170" 1 0
"9261" "RELB" "ABCB1" "Q01201" "A4D1D2" 1 0
"9262" "RELB" "CCL19" "Q01201" "Q6IBD6" 1 0
"9263" "RELB" "CCL21" "Q01201" "O00585" 1 0
"9264" "RELB" "CD40" "Q01201" "A0A0S2Z3C7" 1 0
"9265" "RELB" "PIGR" "Q01201" "P01833" 1 0
"9266" "RELB" "TNFAIP3" "Q01201" "P21580" 1 0
"9267" "RELB" "BCL2" "Q01201" "A0A024R2B3" 1 0
"9268" "RELB" "CD44" "Q01201" "P16070" 1 0
"9269" "RELB" "IL15" "Q01201" "P40933" 1 0
"9270" "RELB" "IL6" "Q01201" "B4DVM1" 1 0
"9271" "RELB" "IRF1" "Q01201" "P10914" 1 0
"9272" "RELB" "TNIP1" "Q01201" "A0A0A0MRZ4" 1 0
"9273" "RELB" "TRAF3" "Q01201" "Q13114" 1 0
"9274" "REST" "BDNF" "Q13127" "A0A0E3SU01" 0 1
"9275" "REST" "CARTPT" "Q13127" "Q16568" 0 1
"9276" "REST" "GLRA1" "Q13127" "P23415" 1 0
"9277" "REST" "GRIN1" "Q13127" "Q05586" 0 1
"9278" "REST" "KCNQ2" "Q13127" "O43526" 0 1
"9279" "REST" "LIN28A" "Q13127" "Q9H9Z2" 0 1
"9280" "REST" "OPRM1" "Q13127" "G8XRH5" 0 1
"9281" "REST" "TUBB3" "Q13127" "Q13509" 0 1
"9282" "REST" "CACNA1H" "Q13127" "B3KQH9" 0 1
"9283" "REST" "CHGA" "Q13127" "P10645" 0 1
"9284" "REST" "PCSK1" "Q13127" "P29120" 0 1
"9285" "REST" "VGF" "Q13127" "O15240" 0 1
"9286" "RFX1" "COL1A2" "P22670" "A0A0S2Z3H5" 1 0
"9287" "RFX1" "MYC" "P22670" "A0A087WVR4" 0 1
"9288" "RFX1" "PCNA" "P22670" "P12004" 0 1
"9289" "RFX1" "FBRS" "P22670" "B3KTZ7" 1 0
"9290" "RFX1" "MZF1" "P22670" "P28698" 1 0
"9291" "RFX1" "STK32C" "P22670" "B7Z7J1" 1 0
"9292" "RFX1" "VRK3" "P22670" "Q8IV63" 1 0
"9293" "RFX1" "ADGRG1" "P22670" "A0A0S2Z517" 1 0
"9294" "RFX1" "ARMC9" "P22670" "A0A024R486" 1 0
"9295" "RFX1" "BAIAP3" "P22670" "O94812" 1 0
"9296" "RFX1" "BTBD3" "P22670" "B4DRI6" 1 0
"9297" "RFX1" "CAMK2A" "P22670" "A8K161" 1 0
"9298" "RFX1" "CBX8" "P22670" "Q9HC52" 1 0
"9299" "RFX1" "CEP112" "P22670" "Q8N8E3" 1 0
"9300" "RFX1" "CFAP20" "P22670" "Q9Y6A4" 1 0
"9301" "RFX1" "CRIP2" "P22670" "P52943" 1 0
"9302" "RFX1" "DIS3L2" "P22670" "Q8IYB7" 1 0
"9303" "RFX1" "DSE" "P22670" "Q9UL01" 1 0
"9304" "RFX1" "EHD1" "P22670" "B2R5U3" 1 0
"9305" "RFX1" "FGF1" "P22670" "P05230" 1 0
"9306" "RFX1" "FHAD1" "P22670" "B1AJZ9" 1 0
"9307" "RFX1" "GPR137" "P22670" "Q96N19" 1 0
"9308" "RFX1" "IP6K2" "P22670" "B2RCP4" 1 0
"9309" "RFX1" "IQCH" "P22670" "A0A024R5X4" 1 0
"9310" "RFX1" "ITFG2" "P22670" "A0A0S2Z5P1" 1 0
"9311" "RFX1" "KIAA0556" "P22670" "O60303" 1 0
"9312" "RFX1" "LY6G5C" "P22670" "A0A1U9X7Y6" 1 0
"9313" "RFX1" "MAPRE2" "P22670" "Q15555" 1 0
"9314" "RFX1" "PDE4A" "P22670" "P27815" 1 0
"9315" "RFX1" "PSMB7" "P22670" "E9KL30" 1 0
"9316" "RFX1" "RFX2" "P22670" "P48378" 1 0
"9317" "RFX1" "RIIAD1" "P22670" "A6NNX1" 1 0
"9318" "RFX1" "SPATA2" "P22670" "A8K0S9" 1 0
